uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Other psoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L40.8;;SAME-AS;;;;;;;
;Psoriasis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L40.9;;SAME-AS;;;;;;;
;Parapsoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L41;;SAME-AS;;;;;;;
;Pityriasis lichenoides et varioliformis acuta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L41.0;;SAME-AS;;;;;;;
;Pityriasis lichenoides chronica;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L41.1;;SAME-AS;;;;;;;
;Lymphomatoid papulosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L41.2;;SAME-AS;;;;;;;
;Small plaque parapsoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L41.3;;SAME-AS;;;;;;;
;Large plaque parapsoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L41.4;;SAME-AS;;;;;;;
;Retiform parapsoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L41.5;;SAME-AS;;;;;;;
;Other parapsoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L41.8;;SAME-AS;;;;;;;
;Parapsoriasis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L41.9;;SAME-AS;;;;;;;
;Pityriasis rosea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L42;;SAME-AS;;;;;;;
;Lichen planus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L43;;SAME-AS;;;;;;;
;Hypertrophic lichen planus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L43.0;;SAME-AS;;;;;;;
;Bullous lichen planus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L43.1;;SAME-AS;;;;;;;
;Lichenoid drug reaction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L43.2;;SAME-AS;;;;;;;
;Subacute (active) lichen planus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L43.3;;SAME-AS;;;;;;;
;Other lichen planus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L43.8;;SAME-AS;;;;;;;
;Lichen planus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L43.9;;SAME-AS;;;;;;;
;Other papulosquamous disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L44;;SAME-AS;;;;;;;
;Pityriasis rubra pilaris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L44.0;;SAME-AS;;;;;;;
;Lichen nitidus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L44.1;;SAME-AS;;;;;;;
;Lichen striatus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L44.2;;SAME-AS;;;;;;;
;Lichen ruber moniliformis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L44.3;;SAME-AS;;;;;;;
;Infantile papular acrodermatitis [Giannotti-Crosti];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L44.4;;SAME-AS;;;;;;;
;Other specified papulosquamous disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L44.8;;SAME-AS;;;;;;;
;Papulosquamous disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L44.9;;SAME-AS;;;;;;;
;Urticaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50;;SAME-AS;;;;;;;
;Allergic urticaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50.0;;SAME-AS;;;;;;;
;Idiopathic urticaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50.1;;SAME-AS;;;;;;;
;Urticaria due to cold and heat;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50.2;;SAME-AS;;;;;;;
;Dermatographic urticaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50.3;;SAME-AS;;;;;;;
;Vibratory urticaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50.4;;SAME-AS;;;;;;;
;Cholinergic urticaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50.5;;SAME-AS;;;;;;;
;Contact urticaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50.6;;SAME-AS;;;;;;;
;Other urticaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50.8;;SAME-AS;;;;;;;
;Urticaria, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L50.9;;SAME-AS;;;;;;;
;Erythema multiforme;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L51;;SAME-AS;;;;;;;
;Nonbullous erythema multiforme;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L51.0;;SAME-AS;;;;;;;
;Bullous erythema multiforme;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L51.1;;SAME-AS;;;;;;;
;Toxic epidermal necrolysis [Lyell];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L51.2;;SAME-AS;;;;;;;
;Other erythema multiforme;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L51.8;;SAME-AS;;;;;;;
;Erythema multiforme, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L51.9;;SAME-AS;;;;;;;
;Erythema nodosum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L52;;SAME-AS;;;;;;;
;Other erythematous conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L53;;SAME-AS;;;;;;;
;Toxic erythema;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L53.0;;SAME-AS;;;;;;;
;Erythema annulare centrifugum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L53.1;;SAME-AS;;;;;;;
;Erythema marginatum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L53.2;;SAME-AS;;;;;;;
;Other chronic figurate erythema;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L53.3;;SAME-AS;;;;;;;
;Other specified erythematous conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L53.8;;SAME-AS;;;;;;;
;Erythematous condition, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L53.9;;SAME-AS;;;;;;;
;Sunburn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L55;;SAME-AS;;;;;;;
;Sunburn of first degree;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L55.0;;SAME-AS;;;;;;;
;Sunburn of second degree;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L55.1;;SAME-AS;;;;;;;
;Sunburn of third degree;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L55.2;;SAME-AS;;;;;;;
;Other sunburn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L55.8;;SAME-AS;;;;;;;
;Sunburn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L55.9;;SAME-AS;;;;;;;
;Other acute skin changes due to ultraviolet radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L56;;SAME-AS;;;;;;;
;Drug phototoxic response;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L56.0;;SAME-AS;;;;;;;
;Drug photoallergic response;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L56.1;;SAME-AS;;;;;;;
;Photocontact dermatitis [berloque dermatitis];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L56.2;;SAME-AS;;;;;;;
;Solar urticaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L56.3;;SAME-AS;;;;;;;
;Polymorphous light eruption;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L56.4;;SAME-AS;;;;;;;
;Other specified acute skin changes due to ultraviolet radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L56.8;;SAME-AS;;;;;;;
;Acute skin change due to ultraviolet radiation, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L56.9;;SAME-AS;;;;;;;
;Skin changes due to chronic exposure to nonionizing radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L57;;SAME-AS;;;;;;;
;Actinic keratosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L57.0;;SAME-AS;;;;;;;
;Actinic reticuloid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L57.1;;SAME-AS;;;;;;;
;Cutis rhomboidalis nuchae;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L57.2;;SAME-AS;;;;;;;
;Poikiloderma of Civatte;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L57.3;;SAME-AS;;;;;;;
;Cutis laxa senilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L57.4;;SAME-AS;;;;;;;
;Actinic granuloma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L57.5;;SAME-AS;;;;;;;
;Other skin changes due to chronic exposure to nonionizing radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L57.8;;SAME-AS;;;;;;;
;Skin changes due to chronic exposure to nonionizing radiation, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L57.9;;SAME-AS;;;;;;;
;Radiodermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L58;;SAME-AS;;;;;;;
;Acute radiodermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L58.0;;SAME-AS;;;;;;;
;Chronic radiodermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L58.1;;SAME-AS;;;;;;;
;Radiodermatitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L58.9;;SAME-AS;;;;;;;
;Other disorders of skin and subcutaneous tissue related to radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L59;;SAME-AS;;;;;;;
;Erythema ab igne [dermatitis ab igne];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L59.0;;SAME-AS;;;;;;;
;Other specified disorders of skin and subcutaneous tissue related to radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L59.8;;SAME-AS;;;;;;;
;Disorder of skin and subcutaneous tissue related to radiation, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L59.9;;SAME-AS;;;;;;;
;Nail disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L60;;SAME-AS;;;;;;;
;Ingrowing nail;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L60.0;;SAME-AS;;;;;;;
;Onycholysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L60.1;;SAME-AS;;;;;;;
;Onychogryphosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L60.2;;SAME-AS;;;;;;;
;Nail dystrophy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L60.3;;SAME-AS;;;;;;;
;Beau's lines;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L60.4;;SAME-AS;;;;;;;
;Yellow nail syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L60.5;;SAME-AS;;;;;;;
;Other nail disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L60.8;;SAME-AS;;;;;;;
;Nail disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L60.9;;SAME-AS;;;;;;;
;Alopecia areata;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L63;;SAME-AS;;;;;;;
;Alopecia (capitis) totalis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L63.0;;SAME-AS;;;;;;;
;Alopecia universalis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L63.1;;SAME-AS;;;;;;;
;Ophiasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L63.2;;SAME-AS;;;;;;;
;Other alopecia areata;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L63.8;;SAME-AS;;;;;;;
;Alopecia areata, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L63.9;;SAME-AS;;;;;;;
;Androgenic alopecia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L64;;SAME-AS;;;;;;;
;Drug-induced androgenic alopecia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L64.0;;SAME-AS;;;;;;;
;Other androgenic alopecia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L64.8;;SAME-AS;;;;;;;
;Androgenic alopecia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L64.9;;SAME-AS;;;;;;;
;Other nonscarring hair loss;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L65;;SAME-AS;;;;;;;
;Telogen effluvium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L65.0;;SAME-AS;;;;;;;
;Anagen effluvium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L65.1;;SAME-AS;;;;;;;
;Alopecia mucinosa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L65.2;;SAME-AS;;;;;;;
;Other specified nonscarring hair loss;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L65.8;;SAME-AS;;;;;;;
;Nonscarring hair loss, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L65.9;;SAME-AS;;;;;;;
;Cicatricial alopecia [scarring hair loss];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L66;;SAME-AS;;;;;;;
;Pseudopelade;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L66.0;;SAME-AS;;;;;;;
;Lichen planopilaris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L66.1;;SAME-AS;;;;;;;
;Folliculitis decalvans;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L66.2;;SAME-AS;;;;;;;
;Perifolliculitis capitis abscedens;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L66.3;;SAME-AS;;;;;;;
;Folliculitis ulerythematosa reticulata;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L66.4;;SAME-AS;;;;;;;
;Other cicatricial alopecia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L66.8;;SAME-AS;;;;;;;
;Cicatricial alopecia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L66.9;;SAME-AS;;;;;;;
;Hair color and hair shaft abnormalities;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L67;;SAME-AS;;;;;;;
;Trichorrhexis nodosa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L67.0;;SAME-AS;;;;;;;
;Variations in hair color;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L67.1;;SAME-AS;;;;;;;
;Other hair color and hair shaft abnormalities;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L67.8;;SAME-AS;;;;;;;
;Hair color and hair shaft abnormality, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L67.9;;SAME-AS;;;;;;;
;Hypertrichosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L68;;SAME-AS;;;;;;;
;Hirsutism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L68.0;;SAME-AS;;;;;;;
;Acquired hypertrichosis lanuginosa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L68.1;;SAME-AS;;;;;;;
;Localized hypertrichosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L68.2;;SAME-AS;;;;;;;
;Polytrichia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L68.3;;SAME-AS;;;;;;;
;Other hypertrichosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L68.8;;SAME-AS;;;;;;;
;Hypertrichosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L68.9;;SAME-AS;;;;;;;
;Acne;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L70;;SAME-AS;;;;;;;
;Acne vulgaris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L70.0;;SAME-AS;;;;;;;
;Acne conglobata;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L70.1;;SAME-AS;;;;;;;
;Acne varioliformis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L70.2;;SAME-AS;;;;;;;
;Acne tropica;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L70.3;;SAME-AS;;;;;;;
;Infantile acne;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L70.4;;SAME-AS;;;;;;;
;Acné excoriée des jeunes filles;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L70.5;;SAME-AS;;;;;;;
;Other acne;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L70.8;;SAME-AS;;;;;;;
;Acne, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L70.9;;SAME-AS;;;;;;;
;Rosacea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L71;;SAME-AS;;;;;;;
;Perioral dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L71.0;;SAME-AS;;;;;;;
;Rhinophyma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L71.1;;SAME-AS;;;;;;;
;Other rosacea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L71.8;;SAME-AS;;;;;;;
;Rosacea, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L71.9;;SAME-AS;;;;;;;
;Follicular cysts of skin and subcutaneous tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L72;;SAME-AS;;;;;;;
;Epidermal cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L72.0;;SAME-AS;;;;;;;
;Trichilemmal cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L72.1;;SAME-AS;;;;;;;
;Steatocystoma multiplex;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L72.2;;SAME-AS;;;;;;;
;Other follicular cysts of skin and subcutaneous tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L72.8;;SAME-AS;;;;;;;
;Follicular cyst of skin and subcutaneous tissue, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L72.9;;SAME-AS;;;;;;;
;Other follicular disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L73;;SAME-AS;;;;;;;
;Acne keloid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L73.0;;SAME-AS;;;;;;;
;Pseudofolliculitis barbae;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L73.1;;SAME-AS;;;;;;;
;Hidradenitis suppurativa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L73.2;;SAME-AS;;;;;;;
;Other specified follicular disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L73.8;;SAME-AS;;;;;;;
;Follicular disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L73.9;;SAME-AS;;;;;;;
;Eccrine sweat disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L74;;SAME-AS;;;;;;;
;Miliaria rubra;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L74.0;;SAME-AS;;;;;;;
;Miliaria crystallina;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L74.1;;SAME-AS;;;;;;;
;Miliaria profunda;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L74.2;;SAME-AS;;;;;;;
;Miliaria, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L74.3;;SAME-AS;;;;;;;
;Anhidrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L74.4;;SAME-AS;;;;;;;
;Other eccrine sweat disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L74.8;;SAME-AS;;;;;;;
;Eccrine sweat disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L74.9;;SAME-AS;;;;;;;
;Apocrine sweat disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L75;;SAME-AS;;;;;;;
;Bromhidrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L75.0;;SAME-AS;;;;;;;
;Chromhidrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L75.1;;SAME-AS;;;;;;;
;Apocrine miliaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L75.2;;SAME-AS;;;;;;;
;Other apocrine sweat disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L75.8;;SAME-AS;;;;;;;
;Apocrine sweat disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L75.9;;SAME-AS;;;;;;;
;Vitiligo;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L80;;SAME-AS;;;;;;;
;Other disorders of pigmentation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81;;SAME-AS;;;;;;;
;Postinflammatory hyperpigmentation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.0;;SAME-AS;;;;;;;
;Chloasma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.1;;SAME-AS;;;;;;;
;Freckles;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.2;;SAME-AS;;;;;;;
;Café au lait spots;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.3;;SAME-AS;;;;;;;
;Other melanin hyperpigmentation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.4;;SAME-AS;;;;;;;
;Leukoderma, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.5;;SAME-AS;;;;;;;
;Other disorders of diminished melanin formation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.6;;SAME-AS;;;;;;;
;Pigmented purpuric dermatosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.7;;SAME-AS;;;;;;;
;Other specified disorders of pigmentation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.8;;SAME-AS;;;;;;;
;Disorder of pigmentation, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L81.9;;SAME-AS;;;;;;;
;Seborrheic keratosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L82;;SAME-AS;;;;;;;
;Acanthosis nigricans;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L83;;SAME-AS;;;;;;;
;Corns and callousities;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L84;;SAME-AS;;;;;;;
;Other epidermal thickening;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L85;;SAME-AS;;;;;;;
;Acquired ichthyosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L85.0;;SAME-AS;;;;;;;
;Acquired keratosis [keratoderma] palmaris et plantaris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L85.1;;SAME-AS;;;;;;;
;Keratosis punctata (palmaris et plantaris);;;;Diagnosis;N/A;;FALSE;ICD10-BD;L85.2;;SAME-AS;;;;;;;
;Xerosis cutis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L85.3;;SAME-AS;;;;;;;
;Other specified epidermal thickening;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L85.8;;SAME-AS;;;;;;;
;Epidermal thickening, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L85.9;;SAME-AS;;;;;;;
;Transepidermal elimination disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L87;;SAME-AS;;;;;;;
;Keratosis follicularis et parafollicularis in cutem penetrans [Kyrle];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L87.0;;SAME-AS;;;;;;;
;Reactive perforating collagenosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L87.1;;SAME-AS;;;;;;;
;Elastosis perforans serpiginosa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L87.2;;SAME-AS;;;;;;;
;Other transepidermal elimination disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L87.8;;SAME-AS;;;;;;;
;Transepidermal elimination disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L87.9;;SAME-AS;;;;;;;
;Pyoderma gangrenosum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L88;;SAME-AS;;;;;;;
;Decubitus ulcer;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L89;;SAME-AS;;;;;;;
;Atrophic disorders of the skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90;;SAME-AS;;;;;;;
;Lichen sclerosus et atrophicus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90.0;;SAME-AS;;;;;;;
;Anetoderma of Schweninger-Buzzi;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90.1;;SAME-AS;;;;;;;
;Anetoderma of Jadassohn-Pellizzari;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90.2;;SAME-AS;;;;;;;
;Atrophoderma of Pasini and Pierini;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90.3;;SAME-AS;;;;;;;
;Acrodermatitis chronica atrophicans;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90.4;;SAME-AS;;;;;;;
;Scar conditions and fibrosis of skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90.5;;SAME-AS;;;;;;;
;Striae atrophicae;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90.6;;SAME-AS;;;;;;;
;Other atrophic disorders of skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90.8;;SAME-AS;;;;;;;
;Atrophic disorder of skin, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L90.9;;SAME-AS;;;;;;;
;Hypertrophic disorders of the skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L91;;SAME-AS;;;;;;;
;Keloid scar;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L91.0;;SAME-AS;;;;;;;
;Other hypertrophic disorders of skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L91.8;;SAME-AS;;;;;;;
;Hypertrophic disorder of skin, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L91.9;;SAME-AS;;;;;;;
;Granulomatous disorders of skin and subcutaneous tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L92;;SAME-AS;;;;;;;
;Granuloma annulare;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L92.0;;SAME-AS;;;;;;;
;Necrobiosis lipoidica, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L92.1;;SAME-AS;;;;;;;
;Granuloma faciale [eosinophilic granuloma of skin];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L92.2;;SAME-AS;;;;;;;
;Foreign body granuloma of skin and subcutaneous tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L92.3;;SAME-AS;;;;;;;
;Other granulomatous disorders of skin and subcutaneous tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L92.8;;SAME-AS;;;;;;;
;Granulomatous disorder of skin and subcutaneous tissue, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L92.9;;SAME-AS;;;;;;;
;Lupus erythematosus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L93;;SAME-AS;;;;;;;
;Discoid lupus erythematosus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L93.0;;SAME-AS;;;;;;;
;Subacute cutaneous lupus erythematosus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L93.1;;SAME-AS;;;;;;;
;Other local lupus erythematosus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L93.2;;SAME-AS;;;;;;;
;Other localized connective tissue disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L94;;SAME-AS;;;;;;;
;Localized scleroderma [morphea];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L94.0;;SAME-AS;;;;;;;
;Linear scleroderma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L94.1;;SAME-AS;;;;;;;
;Calcinosis cutis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L94.2;;SAME-AS;;;;;;;
