uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Disorder of muscle tone of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P94.9;;SAME-AS;;;;;;;
;Other conditions originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P96;;SAME-AS;;;;;;;
;Congenital renal failure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P96.0;;SAME-AS;;;;;;;
;Neonatal withdrawal symptoms from maternal use of drugs of addiction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P96.1;;SAME-AS;;;;;;;
;Withdrawal symptoms from therapeutic use of drugs in newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P96.2;;SAME-AS;;;;;;;
;Wide cranial sutures of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P96.3;;SAME-AS;;;;;;;
;Termination of pregnancy, fetus, and newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P96.4;;SAME-AS;;;;;;;
;Complications of intrauterine procedures, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P96.5;;SAME-AS;;;;;;;
;Other specified conditions originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P96.8;;SAME-AS;;;;;;;
;Condition originating in the perinatal period, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P96.9;;SAME-AS;;;;;;;
;Anencephaly and similar malformations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q00;;SAME-AS;;;;;;;
;Anencephaly;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q00.0;;SAME-AS;;;;;;;
;Craniorachischisis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q00.1;;SAME-AS;;;;;;;
;Iniencephaly;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q00.2;;SAME-AS;;;;;;;
;Encephalocele;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q01;;SAME-AS;;;;;;;
;Frontal encephalocele;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q01.0;;SAME-AS;;;;;;;
;Nasofrontal encephalocele;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q01.1;;SAME-AS;;;;;;;
;Occipital encephalocele;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q01.2;;SAME-AS;;;;;;;
;Encephalocele of other sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q01.8;;SAME-AS;;;;;;;
;Encephalocele, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q01.9;;SAME-AS;;;;;;;
;Microcephaly;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q02;;SAME-AS;;;;;;;
;Congenital hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q03;;SAME-AS;;;;;;;
;Malformations of aqueduct of Sylvius;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q03.0;;SAME-AS;;;;;;;
;Atresia of foramina of Magendie and Luschka;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q03.1;;SAME-AS;;;;;;;
;Other congenital hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q03.8;;SAME-AS;;;;;;;
;Congenital hydrocephalus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q03.9;;SAME-AS;;;;;;;
;Other congenital malformations of brain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04;;SAME-AS;;;;;;;
;Congenital malformations of corpus callosum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04.0;;SAME-AS;;;;;;;
;Arhinencephaly;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04.1;;SAME-AS;;;;;;;
;Holoprosencephaly;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04.2;;SAME-AS;;;;;;;
;Other reduction deformities of brain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04.3;;SAME-AS;;;;;;;
;Septo-optic dysplasia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04.4;;SAME-AS;;;;;;;
;Megalencephaly;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04.5;;SAME-AS;;;;;;;
;Congenital cerebral cysts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04.6;;SAME-AS;;;;;;;
;Other specified congenital malformations of brain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04.8;;SAME-AS;;;;;;;
;Congenital malformation of brain, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q04.9;;SAME-AS;;;;;;;
;Spina bifida;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05;;SAME-AS;;;;;;;
;Cervical spina bifida with hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.0;;SAME-AS;;;;;;;
;Thoracic spina bifida with hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.1;;SAME-AS;;;;;;;
;Lumbar spina bifida with hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.2;;SAME-AS;;;;;;;
;Sacral spina bifida with hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.3;;SAME-AS;;;;;;;
;Unspecified spina bifida with hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.4;;SAME-AS;;;;;;;
;Cervical spina bifida without hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.5;;SAME-AS;;;;;;;
;Thoracic spina bifida without hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.6;;SAME-AS;;;;;;;
;Lumbar spina bifida without hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.7;;SAME-AS;;;;;;;
;Sacral spina bifida without hydrocephalus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.8;;SAME-AS;;;;;;;
;Spina bifida, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q05.9;;SAME-AS;;;;;;;
;Other congenital malformations of spinal cord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q06;;SAME-AS;;;;;;;
;Amyelia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q06.0;;SAME-AS;;;;;;;
;Hypoplasia and dysplasia of spinal cord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q06.1;;SAME-AS;;;;;;;
;Diastematomyelia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q06.2;;SAME-AS;;;;;;;
;Other congenital cauda equina malformations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q06.3;;SAME-AS;;;;;;;
;Hydromyelia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q06.4;;SAME-AS;;;;;;;
;Other specified congenital malformations of spinal cord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q06.8;;SAME-AS;;;;;;;
;Congenital malformation of spinal cord, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q06.9;;SAME-AS;;;;;;;
;Other congenital malformations of nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q07;;SAME-AS;;;;;;;
;Arnold-Chiari syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q07.0;;SAME-AS;;;;;;;
;Other specified congenital malformations of nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q07.8;;SAME-AS;;;;;;;
;Congenital malformation of nervous system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q07.9;;SAME-AS;;;;;;;
;Congenital malformations of eyelid, lacrimal apparatus, and orbit;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q10;;SAME-AS;;;;;;;
;Congenital ptosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q10.0;;SAME-AS;;;;;;;
;Congenital ectropion;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q10.1;;SAME-AS;;;;;;;
;Congenital entropion;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q10.2;;SAME-AS;;;;;;;
;Other congenital malformations of eyelid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q10.3;;SAME-AS;;;;;;;
;Absence and agenesis of lacrimal apparatus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q10.4;;SAME-AS;;;;;;;
;Congenital stenosis and stricture of lacrimal duct;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q10.5;;SAME-AS;;;;;;;
;Other congenital malformations of lacrimal apparatus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q10.6;;SAME-AS;;;;;;;
;Congenital malformation of orbit;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q10.7;;SAME-AS;;;;;;;
;Anophthalmos, microphthalmos, and macrophthalmos;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q11;;SAME-AS;;;;;;;
;Cystic eyeball;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q11.0;;SAME-AS;;;;;;;
;Other anophthalmos;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q11.1;;SAME-AS;;;;;;;
;Microphthalmos;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q11.2;;SAME-AS;;;;;;;
;Macrophthalmos;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q11.3;;SAME-AS;;;;;;;
;Congenital lens malformations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q12;;SAME-AS;;;;;;;
;Congenital cataract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q12.0;;SAME-AS;;;;;;;
;Congenital displaced lens;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q12.1;;SAME-AS;;;;;;;
;Coloboma of lens;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q12.2;;SAME-AS;;;;;;;
;Congenital aphakia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q12.3;;SAME-AS;;;;;;;
;Spherophakia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q12.4;;SAME-AS;;;;;;;
;Other congenital lens malformations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q12.8;;SAME-AS;;;;;;;
;Congenital lens malformation, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q12.9;;SAME-AS;;;;;;;
;Congenital malformations of anterior segment of eye;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q13;;SAME-AS;;;;;;;
;Coloboma of iris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q13.0;;SAME-AS;;;;;;;
;Absence of iris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q13.1;;SAME-AS;;;;;;;
;Other congenital malformations of iris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q13.2;;SAME-AS;;;;;;;
;Congenital corneal opacity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q13.3;;SAME-AS;;;;;;;
;Other congenital corneal malformations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q13.4;;SAME-AS;;;;;;;
;Blue sclera;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q13.5;;SAME-AS;;;;;;;
;Other congenital malformations of anterior segment of eye;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q13.8;;SAME-AS;;;;;;;
;Congenital malformation of anterior segment of eye, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q13.9;;SAME-AS;;;;;;;
;Congenital malformations of posterior segment of eye;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q14;;SAME-AS;;;;;;;
;Congenital malformation of vitreous humour;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q14.0;;SAME-AS;;;;;;;
;Congenital malformation of retina;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q14.1;;SAME-AS;;;;;;;
;Congenital malformation of optic disc;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q14.2;;SAME-AS;;;;;;;
;Congenital malformation of choroid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q14.3;;SAME-AS;;;;;;;
;Other congenital malformations of posterior segment of eye;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q14.8;;SAME-AS;;;;;;;
;Congenital malformation of posterior segment of eye, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q14.9;;SAME-AS;;;;;;;
;Other congenital malformations of eye;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q15;;SAME-AS;;;;;;;
;Congenital glaucoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q15.0;;SAME-AS;;;;;;;
;Other specified congenital malformations of eye;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q15.8;;SAME-AS;;;;;;;
;Congenital malformation of eye, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q15.9;;SAME-AS;;;;;;;
;Congenital malformations of ear causing impairment of hearing;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q16;;SAME-AS;;;;;;;
;Congenital absence of (ear) auricle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q16.0;;SAME-AS;;;;;;;
;Congenital absence, atresia, and stricture of auditory canal (external);;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q16.1;;SAME-AS;;;;;;;
;Absence of eustachian tube;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q16.2;;SAME-AS;;;;;;;
;Congenital malformation of ear ossicles;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q16.3;;SAME-AS;;;;;;;
;Other congenital malformations of middle ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q16.4;;SAME-AS;;;;;;;
;Congenital malformation of inner ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q16.5;;SAME-AS;;;;;;;
;Congenital malformation of ear causing impairment of hearing, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q16.9;;SAME-AS;;;;;;;
;Other congenital malformations of ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q17;;SAME-AS;;;;;;;
;Accessory auricle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q17.0;;SAME-AS;;;;;;;
;Macrotia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q17.1;;SAME-AS;;;;;;;
;Microtia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q17.2;;SAME-AS;;;;;;;
;Other misshapen ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q17.3;;SAME-AS;;;;;;;
;Misplaced ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q17.4;;SAME-AS;;;;;;;
;Prominent ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q17.5;;SAME-AS;;;;;;;
;Other specified congenital malformations of ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q17.8;;SAME-AS;;;;;;;
;Congenital malformation of ear, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q17.9;;SAME-AS;;;;;;;
;Other congenital malformations of face and neck;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18;;SAME-AS;;;;;;;
;Sinus, fistula, and cyst of branchial cleft;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.0;;SAME-AS;;;;;;;
;Preauricular sinus and cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.1;;SAME-AS;;;;;;;
;Other branchial cleft malformations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.2;;SAME-AS;;;;;;;
;Webbing of neck;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.3;;SAME-AS;;;;;;;
;Macrostomia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.4;;SAME-AS;;;;;;;
;Microstomia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.5;;SAME-AS;;;;;;;
;Macrocheilia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.6;;SAME-AS;;;;;;;
;Microcheilia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.7;;SAME-AS;;;;;;;
;Other specified congenital malformations of face and neck;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.8;;SAME-AS;;;;;;;
;Congenital malformation of face and neck, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q18.9;;SAME-AS;;;;;;;
;Congenital malformations of cardiac chambers and connections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20;;SAME-AS;;;;;;;
;Common arterial trunk;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20.0;;SAME-AS;;;;;;;
;Double outlet right ventricle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20.1;;SAME-AS;;;;;;;
;Double outlet left ventricle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20.2;;SAME-AS;;;;;;;
;Discordant ventriculoarterial connection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20.3;;SAME-AS;;;;;;;
;Double inlet ventricle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20.4;;SAME-AS;;;;;;;
;Discordant atrioventricular connection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20.5;;SAME-AS;;;;;;;
;Isomerism of atrial appendages;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20.6;;SAME-AS;;;;;;;
;Other congenital malformations of cardiac chambers and connections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20.8;;SAME-AS;;;;;;;
;Congenital malformation of cardiac chambers and connections, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q20.9;;SAME-AS;;;;;;;
;Congenital malformations of cardiac septa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q21;;SAME-AS;;;;;;;
;Ventricular septal defect;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q21.0;;SAME-AS;;;;;;;
;Atrial septal defect;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q21.1;;SAME-AS;;;;;;;
;Atrioventricular septal defect;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q21.2;;SAME-AS;;;;;;;
;Tetralogy of Fallot;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q21.3;;SAME-AS;;;;;;;
;Aortopulmonary septal defect;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q21.4;;SAME-AS;;;;;;;
;Other congenital malformations of cardiac septa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q21.8;;SAME-AS;;;;;;;
;Congenital malformation of cardiac septum, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q21.9;;SAME-AS;;;;;;;
;Congenital malformations of pulmonary and tricuspid valves;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22;;SAME-AS;;;;;;;
;Pulmonary valve atresia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22.0;;SAME-AS;;;;;;;
;Congenital pulmonary valve stenosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22.1;;SAME-AS;;;;;;;
;Congenital pulmonary valve insufficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22.2;;SAME-AS;;;;;;;
;Other congenital malformations of pulmonary valve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22.3;;SAME-AS;;;;;;;
;Congenital tricuspid stenosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22.4;;SAME-AS;;;;;;;
;Ebstein's anomaly;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22.5;;SAME-AS;;;;;;;
;Hypoplastic right heart syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22.6;;SAME-AS;;;;;;;
;Other congenital malformations of tricuspid valve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22.8;;SAME-AS;;;;;;;
;Congenital malformation of tricuspid valve, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q22.9;;SAME-AS;;;;;;;
;Congenital malformations of aortic and mitral valves;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q23;;SAME-AS;;;;;;;
;Congenital stenosis of aortic valve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q23.0;;SAME-AS;;;;;;;
;Congenital insufficiency of aortic valve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q23.1;;SAME-AS;;;;;;;
;Congenital mitral stenosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q23.2;;SAME-AS;;;;;;;
;Congenital mitral insufficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q23.3;;SAME-AS;;;;;;;
;Hypoplastic left heart syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q23.4;;SAME-AS;;;;;;;
;Other congenital malformations of aortic and mitral valves;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q23.8;;SAME-AS;;;;;;;
;Congenital malformation of aortic and mitral valves, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q23.9;;SAME-AS;;;;;;;
;Other congenital malformations of heart;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24;;SAME-AS;;;;;;;
;Dextrocardia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24.0;;SAME-AS;;;;;;;
;Levocardia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24.1;;SAME-AS;;;;;;;
;Cor triatriatum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24.2;;SAME-AS;;;;;;;
;Pulmonary infundibular stenosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24.3;;SAME-AS;;;;;;;
;Congenital subaortic stenosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24.4;;SAME-AS;;;;;;;
;Malformation of coronary vessels;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24.5;;SAME-AS;;;;;;;
;Congenital heart block;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24.6;;SAME-AS;;;;;;;
;Other specified congenital malformations of heart;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24.8;;SAME-AS;;;;;;;
;Congenital malformation of the heart, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q24.9;;SAME-AS;;;;;;;
;Congenital malformations of great arteries;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25;;SAME-AS;;;;;;;
;Patent ductus arteriosus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.0;;SAME-AS;;;;;;;
;Coarctation of aorta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.1;;SAME-AS;;;;;;;
;Atresia of aorta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.2;;SAME-AS;;;;;;;
;Stenosis of aorta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.3;;SAME-AS;;;;;;;
;Other congenital malformations of aorta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.4;;SAME-AS;;;;;;;
;Atresia of pulmonary artery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.5;;SAME-AS;;;;;;;
;Stenosis of pulmonary artery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.6;;SAME-AS;;;;;;;
;Other congenital malformations of pulmonary artery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.7;;SAME-AS;;;;;;;
;Other congenital malformations of great arteries;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.8;;SAME-AS;;;;;;;
;Congenital malformation of great arteries, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q25.9;;SAME-AS;;;;;;;
;Congenital malformations of great veins;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26;;SAME-AS;;;;;;;
;Congenital stenosis of vena cava;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26.0;;SAME-AS;;;;;;;
;Persistent left superior vena cava;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26.1;;SAME-AS;;;;;;;
;Total anomalous pulmonary venous connection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26.2;;SAME-AS;;;;;;;
;Partial anomalous pulmonary venous connection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26.3;;SAME-AS;;;;;;;
;Anomalous pulmonary venous connection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26.4;;SAME-AS;;;;;;;
;Anomalous portal venous connection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26.5;;SAME-AS;;;;;;;
;Portal vein-hepatic artery fistula;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26.6;;SAME-AS;;;;;;;
;Other congenital malformations of great veins;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26.8;;SAME-AS;;;;;;;
;Congenital malformation of great vein, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q26.9;;SAME-AS;;;;;;;
;Other congenital malformations of peripheral vascular system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q27;;SAME-AS;;;;;;;
;Congenital absence and hypoplasia of umbilical artery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q27.0;;SAME-AS;;;;;;;
;Congenital renal artery stenosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q27.1;;SAME-AS;;;;;;;
;Other congenital malformations of renal artery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q27.2;;SAME-AS;;;;;;;
;Peripheral arteriovenous malformation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q27.3;;SAME-AS;;;;;;;
;Congenital phlebectasia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q27.4;;SAME-AS;;;;;;;
;Other specified congenital malformations of peripheral vascular system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q27.8;;SAME-AS;;;;;;;
;Congenital malformation of peripheral vascular system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q27.9;;SAME-AS;;;;;;;
;Other congenital malformations of circulatory system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q28;;SAME-AS;;;;;;;
;Arteriovenous malformation of precerebral vessels;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q28.0;;SAME-AS;;;;;;;
;Other malformations of precerebral vessels;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q28.1;;SAME-AS;;;;;;;
;Arteriovenous malformation of cerebral vessels;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q28.2;;SAME-AS;;;;;;;
;Other malformations of cerebral vessels;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q28.3;;SAME-AS;;;;;;;
;Other specified congenital malformations of circulatory system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q28.8;;SAME-AS;;;;;;;
;Congenital malformation of circulatory system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q28.9;;SAME-AS;;;;;;;
;Congenital malformations of nose;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q30;;SAME-AS;;;;;;;
;Choanal atresia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q30.0;;SAME-AS;;;;;;;
;Agenesis and underdevelopment of nose;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q30.1;;SAME-AS;;;;;;;
;Fissured, notched, and cleft nose;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q30.2;;SAME-AS;;;;;;;
;Congenital perforated nasal septum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q30.3;;SAME-AS;;;;;;;
;Other congenital malformations of nose;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q30.8;;SAME-AS;;;;;;;
;Congenital malformation of nose, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q30.9;;SAME-AS;;;;;;;
